大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1044	聖約翰科技大學	220312	應用英語學系	N 修	B 四技	9	0	15	01 新北市	2 技職
1044	聖約翰科技大學	230111	創意設計系	D 日	B 四技	281	10	39	01 新北市	2 技職
1044	聖約翰科技大學	230111	創意設計系	N 修	B 四技	34	0	5	01 新北市	2 技職
1044	聖約翰科技大學	230119	數位文藝系	D 日	B 四技	214	7	82	01 新北市	2 技職
1044	聖約翰科技大學	230119	數位文藝系	N 修	B 四技	0	0	4	01 新北市	2 技職
1044	聖約翰科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	39	5	0	01 新北市	2 技職
1044	聖約翰科技大學	340301	企業管理學系	D 日	M 碩士	26	0	9	01 新北市	2 技職
1044	聖約翰科技大學	340301	企業管理學系	D 日	B 四技	170	13	52	01 新北市	2 技職
1044	聖約翰科技大學	340301	企業管理學系	N 修	B 四技	2	0	13	01 新北市	2 技職
1044	聖約翰科技大學	340403	國際商務學系	D 日	B 四技	8	0	79	01 新北市	2 技職
1044	聖約翰科技大學	340403	國際商務學系	N 修	B 四技	0	0	1	01 新北市	2 技職
1044	聖約翰科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	47	0	39	01 新北市	2 技職
1044	聖約翰科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	0	0	5	01 新北市	2 技職
1044	聖約翰科技大學	340802	行銷(與)流通管理系	D 日	B 四技	241	8	79	01 新北市	2 技職
1044	聖約翰科技大學	340802	行銷(與)流通管理系	N 修	B 四技	11	1	1	01 新北市	2 技職
1044	聖約翰科技大學	349981	時尚經營管理學位學程	D 日	B 四技	260	8	0	01 新北市	2 技職
1044	聖約翰科技大學	349981	時尚經營管理學位學程	D 日	C 二技	1	0	0	01 新北市	2 技職
1044	聖約翰科技大學	349981	時尚經營管理學位學程	N 修	B 四技	16	0	4	01 新北市	2 技職
1044	聖約翰科技大學	349988	商管類產業研發專班	D 日	M 碩士	5	0	0	01 新北市	2 技職
1044	聖約翰科技大學	480109	資訊管理(技術)學系	D 日	B 四技	213	10	121	01 新北市	2 技職
1044	聖約翰科技大學	480109	資訊管理(技術)學系	N 修	B 四技	3	0	18	01 新北市	2 技職
1044	聖約翰科技大學	489903	醫護資訊學位學程	D 日	B 四技	76	1	0	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	27	0	17	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機(與控制)工程學系	D 日	B 四技	434	24	123	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機工程科	D 日	5 五專	41	0	0	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機(與控制)工程學系	N 職	M 碩士	22	0	13	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機(與控制)工程學系	N 修	B 四技	44	0	13	01 新北市	2 技職
1044	聖約翰科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	4	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520103	(微)電子(工程)學系	D 日	B 四技	215	13	83	01 新北市	2 技職
1044	聖約翰科技大學	520103	(微)電子(工程)學系	N 職	M 碩士	0	0	1	01 新北市	2 技職
1044	聖約翰科技大學	520103	(微)電子(工程)學系	N 修	B 四技	1	0	2	01 新北市	2 技職
1044	聖約翰科技大學	520104	電子與資訊科	D 日	5 五專	76	0	0	01 新北市	2 技職
1044	聖約翰科技大學	520114	資訊工程學系	D 日	M 碩士	29	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520114	資訊工程學系	D 日	B 四技	340	16	91	01 新北市	2 技職
1044	聖約翰科技大學	520114	資訊工程學系	N 修	B 四技	5	0	1	01 新北市	2 技職
1044	聖約翰科技大學	520164	資訊與(網路)通訊系	D 日	M 碩士	23	0	14	01 新北市	2 技職
1044	聖約翰科技大學	520164	資訊與(網路)通訊系	D 日	B 四技	221	10	75	01 新北市	2 技職
1044	聖約翰科技大學	520220	機械與電腦(輔助)工程學系	D 日	M 碩士	16	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520220	機械與電腦(輔助)工程學系	D 日	B 四技	339	18	80	01 新北市	2 技職
1044	聖約翰科技大學	520220	機械與電腦(輔助)工程學系	N 職	M 碩士	14	1	8	01 新北市	2 技職
1044	聖約翰科技大學	520220	機械與電腦(輔助)工程學系	N 修	B 四技	1	0	1	01 新北市	2 技職
1044	聖約翰科技大學	520223	自動化及機電整合研究所	N 職	M 碩士	1	0	0	01 新北市	2 技職
1044	聖約翰科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	20	0	2	01 新北市	2 技職
1044	聖約翰科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	135	9	80	01 新北市	2 技職
1044	聖約翰科技大學	520601	工業工程(與)(管理)科	D 日	5 五專	55	0	0	01 新北市	2 技職
1044	聖約翰科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	26	0	11	01 新北市	2 技職
1044	聖約翰科技大學	760225	老人服務事業系	D 日	B 四技	28	5	0	01 新北市	2 技職
1044	聖約翰科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 四技	274	10	0	01 新北市	2 技職
1044	聖約翰科技大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	B 四技	340	12	76	01 新北市	2 技職
1044	聖約翰科技大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	C 二技	3	0	0	01 新北市	2 技職
1044	聖約翰科技大學	810504	休閒(與)運動(與)(健康)管理學系	N 修	B 四技	94	0	33	01 新北市	2 技職
1044	聖約翰科技大學	819989	民生類第二專長學位學程	D 日	X 4+X	1	0	0	01 新北市	2 技職
1044	聖約翰科技大學	999903	軍訓教官	D 日		0	2	0	01 新北市	2 技職
1044	聖約翰科技大學	999903	軍訓教官			0	1	0	01 新北市	2 技職
1045	嶺東科技大學	220303	應用外語系	D 日	B 四技	425	14	94	19 臺中市	2 技職
1045	嶺東科技大學	220303	應用外語系	N 修	B 四技	171	0	17	19 臺中市	2 技職
1045	嶺東科技大學	230103	流行設計(經營)系	D 日	M 碩士	33	0	7	19 臺中市	2 技職
1045	嶺東科技大學	230103	流行設計(經營)系	D 日	B 四技	419	9	89	19 臺中市	2 技職
1045	嶺東科技大學	230103	流行設計科	D 日	2 二專	0	0	10	19 臺中市	2 技職
1045	嶺東科技大學	230103	流行設計(經營)系	N 修	B 四技	262	0	33	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	20	0	4	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	D 日	B 四技	672	15	164	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	D 日	C 二技	1	0	0	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	N 職	M 碩士	9	0	3	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	N 修	B 四技	209	0	71	19 臺中市	2 技職
1045	嶺東科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	24	0	1	19 臺中市	2 技職
1045	嶺東科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	451	11	91	19 臺中市	2 技職
1045	嶺東科技大學	230203	(數位)(多)媒體(創意)設計學系	N 修	B 四技	190	0	26	19 臺中市	2 技職
1045	嶺東科技大學	230317	創意產品設計學系	D 日	M 碩士	18	0	3	19 臺中市	2 技職
1045	嶺東科技大學	230317	創意產品設計學系	D 日	B 四技	412	10	86	19 臺中市	2 技職
1045	嶺東科技大學	230317	創意產品設計學系	N 修	B 四技	188	0	25	19 臺中市	2 技職
1045	嶺東科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	190	7	36	19 臺中市	2 技職
1045	嶺東科技大學	340301	企業管理學系	D 日	M 碩士	12	0	6	19 臺中市	2 技職
1045	嶺東科技大學	340301	企業管理學系	D 日	B 四技	555	23	187	19 臺中市	2 技職
1045	嶺東科技大學	340301	企業管理學系	N 職	M 碩士	25	0	4	19 臺中市	2 技職
1045	嶺東科技大學	340301	企業管理學系	N 修	B 四技	334	0	93	19 臺中市	2 技職
1045	嶺東科技大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	18	0	9	19 臺中市	2 技職
1045	嶺東科技大學	340307	國際企業(與)(管理)學系	D 日	B 四技	739	18	136	19 臺中市	2 技職
1045	嶺東科技大學	340307	國際企業(與)(管理)學系	N 職	M 碩士	17	1	7	19 臺中市	2 技職
1045	嶺東科技大學	340307	國際企業(與)(管理)學系	N 修	B 四技	2	0	21	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	19	0	13	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	733	20	133	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	D 日	C 二技	0	0	4	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	8	0	12	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	144	0	33	19 臺中市	2 技職
1045	嶺東科技大學	340603	金融與風險管理系	D 日	B 四技	0	0	44	19 臺中市	2 技職
1045	嶺東科技大學	340701	財政學系	D 日	M 碩士	18	0	2	19 臺中市	2 技職
1045	嶺東科技大學	340701	財政學系	D 日	B 四技	184	9	43	19 臺中市	2 技職
1045	嶺東科技大學	340802	行銷(與)流通管理系	D 日	M 碩士	11	0	12	19 臺中市	2 技職
1045	嶺東科技大學	340802	行銷(與)流通管理系	D 日	B 四技	546	15	118	19 臺中市	2 技職
1045	嶺東科技大學	340802	行銷與流通(管理)科	D 日	2 二專	0	0	9	19 臺中市	2 技職
1045	嶺東科技大學	340802	行銷(與)流通管理系	N 修	B 四技	197	2	37	19 臺中市	2 技職
1045	嶺東科技大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	40	0	23	19 臺中市	2 技職
1045	嶺東科技大學	3499B2	時尚經營系	D 日	B 四技	48	7	0	19 臺中市	2 技職
1045	嶺東科技大學	380201	財經法律學系	D 日	M 碩士	28	5	7	19 臺中市	2 技職
1045	嶺東科技大學	480101	資訊科技學系	D 日	M 碩士	24	0	6	19 臺中市	2 技職
1045	嶺東科技大學	480101	資訊科技學系	D 日	B 四技	374	12	89	19 臺中市	2 技職
1045	嶺東科技大學	480101	資訊科技學系	N 修	B 四技	158	1	31	19 臺中市	2 技職
1045	嶺東科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	15	0	8	19 臺中市	2 技職
1045	嶺東科技大學	480109	資訊管理(技術)學系	D 日	B 四技	595	19	124	19 臺中市	2 技職
1045	嶺東科技大學	480109	資訊管理(技術)學系	N 職	M 碩士	11	0	1	19 臺中市	2 技職
1045	嶺東科技大學	480109	資訊管理(技術)學系	N 修	B 四技	168	0	30	19 臺中市	2 技職
1045	嶺東科技大學	480201	資訊網路(技術)系	D 日	B 四技	393	12	91	19 臺中市	2 技職
1045	嶺東科技大學	480201	資訊網路(技術)系	N 修	B 四技	122	0	27	19 臺中市	2 技職
1045	嶺東科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	21	0	6	19 臺中市	2 技職
1045	嶺東科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 四技	656	18	152	19 臺中市	2 技職
1045	嶺東科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	N 修	B 四技	431	0	61	19 臺中市	2 技職
1045	嶺東科技大學	810708	服飾設計系	D 日	B 四技	49	7	0	19 臺中市	2 技職
1045	嶺東科技大學	999901	通識及共同科目	D 日		0	25	0	19 臺中市	2 技職
1045	嶺東科技大學	999901	通識及共同科目			0	1	0	19 臺中市	2 技職
1045	嶺東科技大學	999903	軍訓教官	D 日		0	6	0	19 臺中市	2 技職
1045	嶺東科技大學	999903	軍訓教官			0	1	0	19 臺中市	2 技職
1046	中國科技大學	210989	藝術類第二專長學位學程	N 修	X 4+X	31	0	0	30 臺北市	2 技職
1046	中國科技大學	220312	應用英語學系	D 日	B 四技	393	10	83	30 臺北市	2 技職
1046	中國科技大學	230153	互動娛樂設計系	D 日	B 四技	31	4	0	30 臺北市	2 技職
1046	中國科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	23	0	6	30 臺北市	2 技職
1046	中國科技大學	230201	視覺(傳達)設計學系	D 日	B 四技	"1,129"	24	222	30 臺北市	2 技職
1046	中國科技大學	230201	視覺(傳達)設計學系	D 日	C 二技	2	0	0	30 臺北市	2 技職
1046	中國科技大學	230201	視覺(傳達)設計學系	N 修	B 四技	314	0	96	30 臺北市	2 技職
1046	中國科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	908	20	199	30 臺北市	2 技職
1046	中國科技大學	230203	(數位)(多)媒體(創意)設計學系	N 修	B 四技	149	0	42	30 臺北市	2 技職
1046	中國科技大學	230401	室內設計學系	D 日	M 碩士	28	0	4	30 臺北市	2 技職
1046	中國科技大學	230401	室內設計學系	D 日	B 四技	997	24	200	30 臺北市	2 技職
1046	中國科技大學	230401	室內設計學系	D 日	C 二技	2	0	1	30 臺北市	2 技職
1046	中國科技大學	230401	室內設計學系	N 修	B 四技	341	0	50	30 臺北市	2 技職
1046	中國科技大學	239906	影視設計系	D 日	B 四技	185	3	0	30 臺北市	2 技職
1046	中國科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	167	8	50	30 臺北市	2 技職
1046	中國科技大學	340201	會計(與)(資訊)(科技)(系統)學系	N 修	B 四技	8	0	0	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	D 日	M 碩士	44	0	23	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	D 日	B 四技	642	21	167	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	D 日	C 二技	4	0	1	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	N 職	M 碩士	22	0	9	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	N 修	B 四技	205	2	63	30 臺北市	2 技職
1046	中國科技大學	340403	國際商務學系	D 日	B 四技	419	18	89	30 臺北市	2 技職
1046	中國科技大學	340403	國際商務學系	N 修	B 四技	138	0	51	30 臺北市	2 技職
1046	中國科技大學	340403	國際商務學系	N 修	C 二技	1	0	0	30 臺北市	2 技職
1046	中國科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	582	13	144	30 臺北市	2 技職
1046	中國科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	19	0	0	30 臺北市	2 技職
1046	中國科技大學	340702	財政稅務(管理)學系	D 日	B 四技	338	10	89	30 臺北市	2 技職
1046	中國科技大學	340702	財政稅務(管理)學系	N 修	B 四技	8	0	0	30 臺北市	2 技職
1046	中國科技大學	340802	行銷(與)流通管理系	D 日	B 四技	"1,062"	25	247	30 臺北市	2 技職
1046	中國科技大學	340802	行銷(與)流通管理系	N 修	B 四技	225	0	59	30 臺北市	2 技職
1046	中國科技大學	349977	商業及管理類產學專班	D 日	B 四技	20	0	0	30 臺北市	2 技職
1046	中國科技大學	480109	資訊管理(技術)學系	D 日	B 四技	603	25	155	30 臺北市	2 技職
1046	中國科技大學	480109	資訊管理(技術)學系	N 修	B 四技	183	1	52	30 臺北市	2 技職
1046	中國科技大學	520114	資訊工程學系	D 日	B 四技	146	9	34	30 臺北市	2 技職
1046	中國科技大學	520114	資訊工程學系	N 職	M 碩士	13	1	14	30 臺北市	2 技職
1046	中國科技大學	520130	電腦(與)通訊(工程)學系	D 日	B 四技	80	7	36	30 臺北市	2 技職
1046	中國科技大學	520130	電腦(與)通訊(工程)學系	D 日	C 二技	1	0	0	30 臺北市	2 技職
1046	中國科技大學	520323	土木與防災設計系	D 日	M 碩士	16	0	6	30 臺北市	2 技職
1046	中國科技大學	520323	土木與防災設計系	D 日	B 四技	223	10	49	30 臺北市	2 技職
1046	中國科技大學	520323	土木與防災設計系	N 修	B 四技	138	0	21	30 臺北市	2 技職
1046	中國科技大學	580101	建築(工程)學系	D 日	M 碩士	29	0	9	30 臺北市	2 技職
1046	中國科技大學	580101	建築(工程)學系	D 日	B 四技	429	15	64	30 臺北市	2 技職
1046	中國科技大學	580101	建築(工程)學系	N 修	B 四技	183	0	22	30 臺北市	2 技職
1046	中國科技大學	810204	觀光(與)休閒事業管理學系	D 日	B 四技	"1,014"	21	144	30 臺北市	2 技職
1046	中國科技大學	810204	觀光(與)休閒事業管理學系	N 修	B 四技	393	0	85	30 臺北市	2 技職
1046	中國科技大學	999901	通識及共同科目	D 日		0	32	0	30 臺北市	2 技職
1046	中國科技大學	999901	通識及共同科目			0	2	0	30 臺北市	2 技職
1046	中國科技大學	999903	軍訓教官	D 日		0	3	0	30 臺北市	2 技職
1046	中國科技大學	999903	軍訓教官			0	2	0	30 臺北市	2 技職
1046	中國科技大學	999904	護理教師	D 日		0	1	0	30 臺北市	2 技職
1046	中國科技大學	999904	護理教師			0	1	0	30 臺北市	2 技職
1047	中臺科技大學	140409	兒童教育暨事業經營學系	D 日	B 四技	440	14	141	19 臺中市	2 技職
1047	中臺科技大學	140409	兒童教育暨事業經營學系	N 修	B 四技	173	0	38	19 臺中市	2 技職
1047	中臺科技大學	140409	兒童教育暨事業經營學系	N 修	C 二技	60	0	33	19 臺中市	2 技職
1047	中臺科技大學	220303	應用外語系	D 日	B 四技	414	17	87	19 臺中市	2 技職
1047	中臺科技大學	220303	應用外語系	N 修	B 四技	123	0	17	19 臺中市	2 技職
1047	中臺科技大學	340307	國際企業(與)(管理)學系	D 日	B 四技	226	6	42	19 臺中市	2 技職
1047	中臺科技大學	340307	國際企業(與)(管理)學系	N 修	B 四技	92	1	24	19 臺中市	2 技職
1047	中臺科技大學	340801	行銷(管理)學系	D 日	B 四技	462	10	105	19 臺中市	2 技職
1047	中臺科技大學	340801	行銷(管理)學系	N 修	B 四技	136	0	41	19 臺中市	2 技職
1047	中臺科技大學	340905	(醫療暨)健康產業管理學系	D 日	M 碩士	25	0	14	19 臺中市	2 技職
1047	中臺科技大學	340905	(醫療暨)健康產業管理學系	D 日	B 四技	449	18	129	19 臺中市	2 技職
1047	中臺科技大學	340905	(醫療暨)健康產業管理學系	N 職	M 碩士	61	0	16	19 臺中市	2 技職
1047	中臺科技大學	340905	(醫療暨)健康產業管理學系	N 修	B 四技	127	0	30	19 臺中市	2 技職
1047	中臺科技大學	349929	文教事業經營研究所	D 日	M 碩士	23	8	7	19 臺中市	2 技職
1047	中臺科技大學	349929	文教事業經營研究所	N 職	M 碩士	58	1	23	19 臺中市	2 技職
1047	中臺科技大學	349977	商業及管理類產學專班	N 修	C 二技	0	0	10	19 臺中市	2 技職
1047	中臺科技大學	349988	商管類產業研發專班	D 日	M 碩士	0	0	1	19 臺中市	2 技職
1047	中臺科技大學	420302	(自然)生物科技學系	D 日	M 碩士	6	0	3	19 臺中市	2 技職
1047	中臺科技大學	480109	資訊管理(技術)學系	D 日	B 四技	424	16	84	19 臺中市	2 技職
1047	中臺科技大學	480109	資訊管理(技術)學系	N 修	B 四技	128	0	30	19 臺中市	2 技職
1047	中臺科技大學	520905	環境與安全(衛生)工程學系	D 日	M 碩士	13	0	9	19 臺中市	2 技職
1047	中臺科技大學	520905	環境與安全(衛生)工程學系	D 日	B 四技	277	12	73	19 臺中市	2 技職
1047	中臺科技大學	520905	環境與安全(衛生)工程學系	N 修	B 四技	128	0	25	19 臺中市	2 技職
1047	中臺科技大學	521122	生物科技暨醫學工程研究所	D 日	M 碩士	9	5	0	19 臺中市	2 技職
1047	中臺科技大學	521308	醫學工程暨材料研究所	D 日	M 碩士	7	0	7	19 臺中市	2 技職
1047	中臺科技大學	620602	食品科技學系	D 日	M 碩士	14	0	6	19 臺中市	2 技職
1047	中臺科技大學	620602	食品科技學系	D 日	B 四技	449	18	105	19 臺中市	2 技職
1047	中臺科技大學	620602	食品科技學系	N 修	B 四技	331	0	54	19 臺中市	2 技職
1047	中臺科技大學	720312	藥物科技研究所	D 日	M 碩士	0	0	3	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	D 日	M 碩士	33	0	6	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	D 日	B 四技	490	41	120	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	D 日	C 二技	317	0	142	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	N 職	M 碩士	84	0	11	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	N 修	B 四技	443	5	60	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	N 修	C 二技	908	0	280	19 臺中市	2 技職
1047	中臺科技大學	720620	長期照顧系	N 職	M 碩士	30	0	0	19 臺中市	2 技職
1047	中臺科技大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	9	0	7	19 臺中市	2 技職
1047	中臺科技大學	720708	醫學檢驗(暨)生物技術學系	D 日	B 四技	456	17	102	19 臺中市	2 技職
1047	中臺科技大學	720708	醫學檢驗(暨)生物技術學系	D 日	C 二技	72	0	51	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	D 日	D 博士	21	0	1	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	16	0	5	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	D 日	B 四技	492	16	111	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	D 日	C 二技	62	0	25	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	N 職	M 碩士	37	0	12	19 臺中市	2 技職
1047	中臺科技大學	720713	視光學系	D 日	B 四技	272	7	51	19 臺中市	2 技職
1047	中臺科技大學	720713	視光學系	N 修	C 二技	118	1	20	19 臺中市	2 技職
1047	中臺科技大學	720803	牙體技術(暨材料)系	D 日	M 碩士	10	0	1	19 臺中市	2 技職
1047	中臺科技大學	720803	牙體技術(暨材料)系	D 日	B 四技	489	14	119	19 臺中市	2 技職
1047	中臺科技大學	720803	牙體技術(暨材料)系	D 日	C 二技	95	0	37	19 臺中市	2 技職
1047	中臺科技大學	760202	老人(長期)照顧(管理)系	D 日	B 四技	238	7	27	19 臺中市	2 技職
1047	中臺科技大學	760202	老人(長期)照顧(管理)系	N 修	B 四技	33	0	0	19 臺中市	2 技職
1047	中臺科技大學	760202	老人(長期)照顧(管理)系	N 修	C 二技	59	0	36	19 臺中市	2 技職
1047	中臺科技大學	999901	通識及共同科目	D 日		0	23	0	19 臺中市	2 技職
1047	中臺科技大學	999903	軍訓教官	D 日		0	4	0	19 臺中市	2 技職
1047	中臺科技大學	999903	軍訓教官			0	1	0	19 臺中市	2 技職
1047	中臺科技大學	999904	護理教師	D 日		0	1	0	19 臺中市	2 技職
1048	亞洲大學	140401	幼兒教育學系	D 日	B 學士	403	9	83	06 臺中市	1 一般
1048	亞洲大學	220301	外國語文學系	D 日	M 碩士	19	0	6	06 臺中市	1 一般
1048	亞洲大學	220301	外國語文學系	D 日	B 學士	462	16	111	06 臺中市	1 一般
1048	亞洲大學	230104	時尚(創意)設計(與管理)學系	D 日	B 學士	408	8	90	06 臺中市	1 一般
1048	亞洲大學	230106	設計(科學)(創作)(運算)學系	D 日	B 學士	55	0	0	06 臺中市	1 一般
1048	亞洲大學	230201	視覺(傳達)設計學系	D 日	M 碩士	29	0	4	06 臺中市	1 一般
1048	亞洲大學	230201	視覺(傳達)設計學系	D 日	B 學士	490	12	122	06 臺中市	1 一般
1048	亞洲大學	230203	(數位)(多)媒體(創意)設計學系	D 日	D 博士	38	0	2	06 臺中市	1 一般
1048	亞洲大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	26	0	6	06 臺中市	1 一般
1048	亞洲大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 學士	488	9	117	06 臺中市	1 一般
1048	亞洲大學	230309	創意商品設計學系	D 日	M 碩士	28	0	6	06 臺中市	1 一般
1048	亞洲大學	230309	創意商品設計學系	D 日	B 學士	474	12	114	06 臺中市	1 一般
1048	亞洲大學	230309	創意商品設計學系	P 進	B 學士	186	0	23	06 臺中市	1 一般
1048	亞洲大學	230401	室內設計學系	D 日	B 學士	185	5	0	06 臺中市	1 一般
1048	亞洲大學	310501	(應用)心理學系	D 日	M 碩士	110	0	16	06 臺中市	1 一般
1048	亞洲大學	310501	(應用)心理學系	D 日	B 學士	517	16	120	06 臺中市	1 一般
1048	亞洲大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	12	0	11	06 臺中市	1 一般
1048	亞洲大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	478	11	103	06 臺中市	1 一般
1048	亞洲大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	16	0	4	06 臺中市	1 一般
1048	亞洲大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	265	11	71	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	D 日	D 博士	61	0	12	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	74	0	12	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	D 日	B 學士	819	36	115	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	N 職	M 碩士	190	0	52	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	P 進	B 學士	80	0	0	06 臺中市	1 一般
1048	亞洲大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	0	0	13	06 臺中市	1 一般
1048	亞洲大學	340307	國際企業(與)(管理)學系	D 日	B 學士	0	0	113	06 臺中市	1 一般
1048	亞洲大學	340307	國際企業(與)(管理)學系	N 職	M 碩士	0	0	29	06 臺中市	1 一般
1048	亞洲大學	340307	國際企業(與)(管理)學系	P 進	B 學士	0	0	22	06 臺中市	1 一般
1048	亞洲大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	15	0	13	06 臺中市	1 一般
1048	亞洲大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	484	14	140	06 臺中市	1 一般
1048	亞洲大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	45	0	29	06 臺中市	1 一般
1048	亞洲大學	340501	(計量)(數量)財務金融學系	P 進	B 學士	31	0	15	06 臺中市	1 一般
1048	亞洲大學	340531	國際財務金融管理學位學程	D 日	B 學士	21	0	0	06 臺中市	1 一般
1048	亞洲大學	340905	(醫療暨)健康產業管理學系	D 日	D 博士	29	0	0	06 臺中市	1 一般
1048	亞洲大學	340905	(醫療暨)健康產業管理學系	D 日	M 碩士	39	0	20	06 臺中市	1 一般
1048	亞洲大學	340905	(醫療暨)健康產業管理學系	D 日	B 學士	413	13	103	06 臺中市	1 一般
1048	亞洲大學	340905	(醫療暨)健康產業管理學系	N 職	M 碩士	49	0	18	06 臺中市	1 一般
1048	亞洲大學	349985	新興產業策略與發展學位學程	D 日	D 博士	2	0	0	06 臺中市	1 一般
1048	亞洲大學	349999	管理學院(不分系)	P 進	B 學士	265	0	0	06 臺中市	1 一般
1048	亞洲大學	380201	財經法律學系	D 日	M 碩士	28	0	2	06 臺中市	1 一般
1048	亞洲大學	380201	財經法律學系	D 日	B 學士	468	13	111	06 臺中市	1 一般
1048	亞洲大學	420302	(自然)生物科技學系	D 日	M 碩士	24	0	6	06 臺中市	1 一般
