大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1029	中山醫學大學	420503	生物醫學(科學)學系	D 日	M 碩士	14	0	27	19 臺中市	1 一般
1029	中山醫學大學	429908	生化微生物免疫研究所	D 日	M 碩士	24	15	13	19 臺中市	1 一般
1029	中山醫學大學	449910	醫學應用化學系	D 日	M 碩士	17	0	10	19 臺中市	1 一般
1029	中山醫學大學	720101	醫學系	D 日	M 碩士	62	0	29	19 臺中市	1 一般
1029	中山醫學大學	720201	公共衛生學系	D 日	M 碩士	23	0	12	19 臺中市	1 一般
1029	中山醫學大學	720209	職業安全(與)衛生學系	D 日	M 碩士	16	0	9	19 臺中市	1 一般
1029	中山醫學大學	720401	物理治療系	D 日	M 碩士	12	0	8	19 臺中市	1 一般
1029	中山醫學大學	720402	職能治療學系	D 日	M 碩士	4	0	0	19 臺中市	1 一般
1029	中山醫學大學	720404	語言治療(與聽力)學系	D 日	M 碩士	10	0	0	19 臺中市	1 一般
1029	中山醫學大學	720507	營養(科)學系	D 日	M 碩士	51	0	22	19 臺中市	1 一般
1029	中山醫學大學	720601	護理學系	D 日	M 碩士	55	0	6	19 臺中市	1 一般
1029	中山醫學大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	12	0	9	19 臺中市	1 一般
1029	中山醫學大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	12	0	0	19 臺中市	1 一般
1029	中山醫學大學	720713	視光學系	D 日	M 碩士	14	0	0	19 臺中市	1 一般
1029	中山醫學大學	720714	醫學資訊學系	D 日	M 碩士	13	0	4	19 臺中市	1 一般
1029	中山醫學大學	720801	牙醫(科學)學系	D 日	M 碩士	10	0	5	19 臺中市	1 一般
1029	中山醫學大學	720807	口腔科學研究所	D 日	M 碩士	17	7	7	19 臺中市	1 一般
1029	中山醫學大學	760303	醫學社會(學)與社會工作學系	D 日	M 碩士	20	0	5	19 臺中市	1 一般
1029	中山醫學大學	810107	健康餐飲(暨產業)管理學系	D 日	M 碩士	16	0	4	19 臺中市	1 一般
1030	龍華科技大學	220303	應用外語系	D 日	M 碩士	9	0	0	03 桃園市	2 技職
1030	龍華科技大學	340301	企業管理學系	D 日	M 碩士	77	0	14	03 桃園市	2 技職
1030	龍華科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	28	0	14	03 桃園市	2 技職
1030	龍華科技大學	480301	多媒體(與)遊戲發展科學系	D 日	M 碩士	19	0	6	03 桃園市	2 技職
1030	龍華科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	42	0	17	03 桃園市	2 技職
1030	龍華科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	42	0	12	03 桃園市	2 技職
1030	龍華科技大學	520201	(動力)機械工程學系	D 日	M 碩士	38	0	10	03 桃園市	2 技職
1030	龍華科技大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	24	0	10	03 桃園市	2 技職
1031	輔英科技大學	420302	(自然)生物科技學系	D 日	M 碩士	19	0	5	12 高雄市	2 技職
1031	輔英科技大學	520903	環境工程與科學學系	D 日	M 碩士	28	0	10	12 高雄市	2 技職
1031	輔英科技大學	720504	保健營養(技術)學系	D 日	M 碩士	17	0	7	12 高雄市	2 技職
1031	輔英科技大學	720601	護理學系	D 日	M 碩士	24	0	17	12 高雄市	2 技職
1031	輔英科技大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	21	0	11	12 高雄市	2 技職
1032	明新科技大學	340306	管理(科學)學系	D 日	M 碩士	50	7	20	04 新竹縣	2 技職
1032	明新科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	30	0	5	04 新竹縣	2 技職
1032	明新科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	50	0	14	04 新竹縣	2 技職
1032	明新科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	33	0	8	04 新竹縣	2 技職
1032	明新科技大學	520149	光電系統工程系	D 日	M 碩士	31	0	3	04 新竹縣	2 技職
1032	明新科技大學	520188	電資類產業研發專班	D 日	M 碩士	15	0	5	04 新竹縣	2 技職
1032	明新科技大學	520201	(動力)機械工程學系	D 日	M 碩士	28	0	4	04 新竹縣	2 技職
1032	明新科技大學	520322	土木工程與環境資源管理系	D 日	M 碩士	24	0	4	04 新竹縣	2 技職
1032	明新科技大學	520404	化學工程與材料科(技)學系	D 日	M 碩士	27	0	9	04 新竹縣	2 技職
1032	明新科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	27	0	10	04 新竹縣	2 技職
1032	明新科技大學	819903	服務事業管理研究所	D 日	M 碩士	35	6	20	04 新竹縣	2 技職
1033	長榮大學	210101	(應用)美術學系	D 日	M 碩士	55	0	8	11 臺南市	1 一般
1033	長榮大學	220321	應用日語學系	D 日	M 碩士	16	0	7	11 臺南市	1 一般
1033	長榮大學	220501	翻譯學系	D 日	M 碩士	23	0	15	11 臺南市	1 一般
1033	長榮大學	220807	神學系	D 日	M 碩士	33	0	5	11 臺南市	1 一般
1033	長榮大學	230204	媒體設計科技學系	D 日	M 碩士	10	0	0	11 臺南市	1 一般
1033	長榮大學	310719	臺灣研究所	D 日	M 碩士	23	6	4	11 臺南市	1 一般
1033	長榮大學	340301	企業管理學系	D 日	M 碩士	8	0	1	11 臺南市	1 一般
1033	長榮大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	53	7	26	11 臺南市	1 一般
1033	長榮大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	3	0	1	11 臺南市	1 一般
1033	長榮大學	340901	醫務管理學系	D 日	M 碩士	15	0	6	11 臺南市	1 一般
1033	長榮大學	420302	(自然)生物科技學系	D 日	M 碩士	1	0	2	11 臺南市	1 一般
1033	長榮大學	480109	資訊管理(技術)學系	D 日	M 碩士	12	0	13	11 臺南市	1 一般
1033	長榮大學	580304	土地管理(與開發)學系	D 日	M 碩士	10	0	8	11 臺南市	1 一般
1033	長榮大學	720101	醫學系	D 日	M 碩士	7	14	5	11 臺南市	1 一般
1033	長榮大學	720209	職業安全(與)衛生學系	D 日	M 碩士	18	0	8	11 臺南市	1 一般
1033	長榮大學	720601	護理學系	D 日	M 碩士	55	0	22	11 臺南市	1 一般
1033	長榮大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	38	0	7	11 臺南市	1 一般
1033	長榮大學	810302	運動競技學系	D 日	M 碩士	22	0	4	11 臺南市	1 一般
1033	長榮大學	840106	航運管理學系	D 日	M 碩士	12	0	6	11 臺南市	1 一般
1034	弘光科技大學	340904	健康事業管理系	D 日	M 碩士	25	0	9	06 臺中市	2 技職
1034	弘光科技大學	420302	(自然)生物科技學系	D 日	M 碩士	13	0	3	06 臺中市	2 技職
1034	弘光科技大學	520901	環境工程學系	D 日	M 碩士	30	0	11	06 臺中市	2 技職
1034	弘光科技大學	620602	食品科技學系	D 日	M 碩士	26	0	6	06 臺中市	2 技職
1034	弘光科技大學	720509	營養醫學研究所	D 日	M 碩士	17	0	4	06 臺中市	2 技職
1034	弘光科技大學	720601	護理學系	D 日	M 碩士	46	0	14	06 臺中市	2 技職
1034	弘光科技大學	760205	老人福利與事業系	D 日	M 碩士	20	0	0	06 臺中市	2 技職
1034	弘光科技大學	810804	化粧品科技研究所	D 日	M 碩士	22	0	7	06 臺中市	2 技職
1034	弘光科技大學	850201	職業安全與防災研究所	D 日	M 碩士	13	0	4	06 臺中市	2 技職
1035	中國醫藥大學	310515	神經科學與認知科學研究所	D 日	M 碩士	3	0	3	19 臺中市	1 一般
1035	中國醫藥大學	340609	健康風險管理學系	D 日	M 碩士	8	0	0	19 臺中市	1 一般
1035	中國醫藥大學	340901	醫務管理學系	D 日	M 碩士	35	0	18	19 臺中市	1 一般
1035	中國醫藥大學	420113	癌症生物學研究所	D 日	M 碩士	9	0	5	19 臺中市	1 一般
1035	中國醫藥大學	420302	(自然)生物科技學系	D 日	M 碩士	27	0	9	19 臺中市	1 一般
1035	中國醫藥大學	420503	生物醫學(科學)學系	D 日	M 碩士	41	45	0	19 臺中市	1 一般
1035	中國醫藥大學	521108	生物醫學工程學系	D 日	M 碩士	5	0	0	19 臺中市	1 一般
1035	中國醫藥大學	640111	中獸醫學位學程	D 日	M 碩士	11	0	2	19 臺中市	1 一般
1035	中國醫藥大學	720102	臨床醫學研究所	D 日	M 碩士	5	0	5	19 臺中市	1 一般
1035	中國醫藥大學	720104	中(國)醫學系	D 日	M 碩士	23	0	6	19 臺中市	1 一般
1035	中國醫藥大學	720105	針灸研究所	D 日	M 碩士	8	6	6	19 臺中市	1 一般
1035	中國醫藥大學	720108	免疫學研究所	D 日	M 碩士	3	0	6	19 臺中市	1 一般
1035	中國醫藥大學	720116	基礎醫學研究所	D 日	M 碩士	20	0	11	19 臺中市	1 一般
1035	中國醫藥大學	720118	中西醫結合研究所	D 日	M 碩士	12	12	3	19 臺中市	1 一般
1035	中國醫藥大學	720128	國際針灸學位學程	D 日	M 碩士	9	0	2	19 臺中市	1 一般
1035	中國醫藥大學	720201	公共衛生學系	D 日	M 碩士	67	0	19	19 臺中市	1 一般
1035	中國醫藥大學	720209	職業安全(與)衛生學系	D 日	M 碩士	19	0	14	19 臺中市	1 一般
1035	中國醫藥大學	720301	藥學系	D 日	M 碩士	28	0	11	19 臺中市	1 一般
1035	中國醫藥大學	720310	製藥(科技)研究所	D 日	M 碩士	22	0	0	19 臺中市	1 一般
1035	中國醫藥大學	720315	藥用化妝品學系	D 日	M 碩士	14	0	9	19 臺中市	1 一般
1035	中國醫藥大學	720324	中國藥學暨中藥資源學系	D 日	M 碩士	11	0	10	19 臺中市	1 一般
1035	中國醫藥大學	720401	物理治療系	D 日	M 碩士	8	0	4	19 臺中市	1 一般
1035	中國醫藥大學	720507	營養(科)學系	D 日	M 碩士	47	0	20	19 臺中市	1 一般
1035	中國醫藥大學	720601	護理學系	D 日	M 碩士	52	0	16	19 臺中市	1 一般
1035	中國醫藥大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	16	0	4	19 臺中市	1 一般
1035	中國醫藥大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	11	0	5	19 臺中市	1 一般
1035	中國醫藥大學	720801	牙醫(科學)學系	D 日	M 碩士	5	0	3	19 臺中市	1 一般
1035	中國醫藥大學	729906	生物統計學研究所	D 日	M 碩士	3	0	3	19 臺中市	1 一般
1036	健行科技大學	340301	企業管理學系	D 日	M 碩士	27	0	28	03 桃園市	2 技職
1036	健行科技大學	340309	國際企業經營系	D 日	M 碩士	21	0	27	03 桃園市	2 技職
1036	健行科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	28	0	16	03 桃園市	2 技職
1036	健行科技大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	24	0	16	03 桃園市	2 技職
1036	健行科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	26	0	13	03 桃園市	2 技職
1036	健行科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	31	0	11	03 桃園市	2 技職
1036	健行科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	29	0	35	03 桃園市	2 技職
1036	健行科技大學	520114	資訊工程學系	D 日	M 碩士	37	0	21	03 桃園市	2 技職
1036	健行科技大學	520201	(動力)機械工程學系	D 日	M 碩士	35	0	13	03 桃園市	2 技職
1036	健行科技大學	520301	土木工程學系	D 日	M 碩士	49	0	21	03 桃園市	2 技職
1037	正修科技大學	340301	企業管理學系	D 日	M 碩士	26	0	13	12 高雄市	2 技職
1037	正修科技大學	340508	金融管理學系	D 日	M 碩士	18	0	3	12 高雄市	2 技職
1037	正修科技大學	349988	商管類產業研發專班	D 日	M 碩士	46	0	25	12 高雄市	2 技職
1037	正修科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	19	0	3	12 高雄市	2 技職
1037	正修科技大學	489988	資訊類產業研發專班	D 日	M 碩士	8	0	0	12 高雄市	2 技職
1037	正修科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	16	0	8	12 高雄市	2 技職
1037	正修科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	25	0	7	12 高雄市	2 技職
1037	正修科技大學	520114	資訊工程學系	D 日	M 碩士	21	0	5	12 高雄市	2 技職
1037	正修科技大學	520188	電資類產業研發專班	D 日	M 碩士	14	0	11	12 高雄市	2 技職
1037	正修科技大學	520201	(動力)機械工程學系	D 日	M 碩士	27	0	9	12 高雄市	2 技職
1037	正修科技大學	520327	土木與空間資訊系	D 日	M 碩士	26	0	3	12 高雄市	2 技職
1037	正修科技大學	520388	土木工程類產業研發專班	D 日	M 碩士	25	0	14	12 高雄市	2 技職
1037	正修科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	20	0	9	12 高雄市	2 技職
1037	正修科技大學	760401	(嬰)幼兒保育(技術)學系	D 日	M 碩士	25	0	2	12 高雄市	2 技職
1037	正修科技大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	M 碩士	24	0	1	12 高雄市	2 技職
1037	正修科技大學	810815	化妝品與時尚彩妝系	D 日	M 碩士	27	0	13	12 高雄市	2 技職
1038	萬能科技大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	30	0	4	03 桃園市	2 技職
1038	萬能科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	16	0	1	03 桃園市	2 技職
1038	萬能科技大學	520122	電資系	D 日	M 碩士	18	0	7	03 桃園市	2 技職
1038	萬能科技大學	520312	營建科技學系	D 日	M 碩士	19	0	5	03 桃園市	2 技職
1038	萬能科技大學	520521	材料應用科技研究所	D 日	M 碩士	0	0	4	03 桃園市	2 技職
1038	萬能科技大學	520901	環境工程學系	D 日	M 碩士	14	0	5	03 桃園市	2 技職
1038	萬能科技大學	810802	化妝品應用(與管理)系	D 日	M 碩士	33	0	15	03 桃園市	2 技職
1039	玄奘大學	140507	成人教育與人力發展學系	D 日	M 碩士	1	0	0	18 新竹市	1 一般
1039	玄奘大學	220201	(中)國(語)文學系	D 日	M 碩士	1	0	4	18 新竹市	1 一般
1039	玄奘大學	220303	應用外語系	D 日	M 碩士	2	0	0	18 新竹市	1 一般
1039	玄奘大學	220802	宗教與文化學系	D 日	M 碩士	49	0	8	18 新竹市	1 一般
1039	玄奘大學	230201	視覺(傳達)設計學系	D 日	M 碩士	25	0	5	18 新竹市	1 一般
1039	玄奘大學	239999	設計(暨藝術)學院(不分系)	D 日	M 碩士	10	0	0	18 新竹市	1 一般
1039	玄奘大學	310501	(應用)心理學系	D 日	M 碩士	107	0	25	18 新竹市	1 一般
1039	玄奘大學	320101	大眾傳播學系	D 日	M 碩士	9	0	13	18 新竹市	1 一般
1039	玄奘大學	329999	傳播學院(不分系)	D 日	M 碩士	9	0	0	18 新竹市	1 一般
1039	玄奘大學	340301	企業管理學系	D 日	M 碩士	25	0	6	18 新竹市	1 一般
1039	玄奘大學	380101	法律學系	D 日	M 碩士	43	0	3	18 新竹市	1 一般
1039	玄奘大學	480109	資訊管理(技術)學系	D 日	M 碩士	23	0	9	18 新竹市	1 一般
1039	玄奘大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	41	0	0	18 新竹市	1 一般
1039	玄奘大學	760309	社會福利與社會工作學系	D 日	M 碩士	0	0	13	18 新竹市	1 一般
1040	建國科技大學	230138	創意生活應用設計研究所	D 日	M 碩士	22	5	8	07 彰化縣	2 技職
1040	建國科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	14	0	14	07 彰化縣	2 技職
1040	建國科技大學	349954	服務與科技管理研究所	D 日	M 碩士	24	6	6	07 彰化縣	2 技職
1040	建國科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	16	0	4	07 彰化縣	2 技職
1040	建國科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	16	0	9	07 彰化縣	2 技職
1040	建國科技大學	520188	電資類產業研發專班	D 日	M 碩士	15	0	23	07 彰化縣	2 技職
1040	建國科技大學	520217	製造科技研究所	D 日	M 碩士	16	0	2	07 彰化縣	2 技職
1040	建國科技大學	520232	機電光(系統)(工程)研究所	D 日	M 碩士	23	0	7	07 彰化縣	2 技職
1040	建國科技大學	520307	土木與防災(技術)研究所	D 日	M 碩士	10	0	10	07 彰化縣	2 技職
1040	建國科技大學	810816	美容科技研究所	D 日	M 碩士	27	0	10	07 彰化縣	2 技職
1040	建國科技大學	819988	民生類產業研發專班	D 日	M 碩士	0	0	2	07 彰化縣	2 技職
1041	明志科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	22	0	9	01 新北市	2 技職
1041	明志科技大學	230303	工業(產品)設計學系	D 日	M 碩士	19	0	4	01 新北市	2 技職
1041	明志科技大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	33	0	10	01 新北市	2 技職
1041	明志科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	37	0	18	01 新北市	2 技職
1041	明志科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	45	0	14	01 新北市	2 技職
1041	明志科技大學	520201	(動力)機械工程學系	D 日	M 碩士	46	0	11	01 新北市	2 技職
1041	明志科技大學	520401	化學工程學系	D 日	M 碩士	70	0	34	01 新北市	2 技職
1041	明志科技大學	520501	材料工程學系	D 日	M 碩士	60	0	27	01 新北市	2 技職
1041	明志科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	23	0	4	01 新北市	2 技職
1041	明志科技大學	520905	環境與安全(衛生)工程學系	D 日	M 碩士	47	0	9	01 新北市	2 技職
1042	高苑科技大學	340301	企業管理學系	D 日	M 碩士	31	0	3	12 高雄市	2 技職
1042	高苑科技大學	480503	資訊(科技)(與)應用學系	D 日	M 碩士	26	0	13	12 高雄市	2 技職
1042	高苑科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	12	0	5	12 高雄市	2 技職
1042	高苑科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	13	0	7	12 高雄市	2 技職
1042	高苑科技大學	520219	機械與自動化工程學系	D 日	M 碩士	24	0	3	12 高雄市	2 技職
1042	高苑科技大學	520264	扣件產業技術整合學位學程	D 日	M 碩士	0	0	6	12 高雄市	2 技職
1042	高苑科技大學	520301	土木工程學系	D 日	M 碩士	5	0	4	12 高雄市	2 技職
1042	高苑科技大學	520416	化工與生化工程系	D 日	M 碩士	0	0	3	12 高雄市	2 技職
1042	高苑科技大學	580101	建築(工程)學系	D 日	M 碩士	18	0	0	12 高雄市	2 技職
1042	高苑科技大學	810802	化妝品應用(與管理)系	D 日	M 碩士	17	0	0	12 高雄市	2 技職
1043	大仁科技大學	420302	(自然)生物科技學系	D 日	M 碩士	8	0	0	13 屏東縣	2 技職
1043	大仁科技大學	620602	食品科技學系	D 日	M 碩士	13	0	4	13 屏東縣	2 技職
1043	大仁科技大學	720223	環境與職業安全衛生系	D 日	M 碩士	7	0	7	13 屏東縣	2 技職
1043	大仁科技大學	720301	藥學系	D 日	M 碩士	6	0	2	13 屏東縣	2 技職
1043	大仁科技大學	810504	休閒(與)運動(與)(健康)管理學系	D 日	M 碩士	30	0	13	13 屏東縣	2 技職
1044	聖約翰科技大學	340301	企業管理學系	D 日	M 碩士	26	0	9	01 新北市	2 技職
1044	聖約翰科技大學	349988	商管類產業研發專班	D 日	M 碩士	5	0	0	01 新北市	2 技職
1044	聖約翰科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	27	0	17	01 新北市	2 技職
1044	聖約翰科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	4	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520114	資訊工程學系	D 日	M 碩士	29	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520164	資訊與(網路)通訊系	D 日	M 碩士	23	0	14	01 新北市	2 技職
1044	聖約翰科技大學	520220	機械與電腦(輔助)工程學系	D 日	M 碩士	16	0	3	01 新北市	2 技職
1044	聖約翰科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	20	0	2	01 新北市	2 技職
1045	嶺東科技大學	230103	流行設計(經營)系	D 日	M 碩士	33	0	7	19 臺中市	2 技職
1045	嶺東科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	20	0	4	19 臺中市	2 技職
1045	嶺東科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	24	0	1	19 臺中市	2 技職
1045	嶺東科技大學	230317	創意產品設計學系	D 日	M 碩士	18	0	3	19 臺中市	2 技職
1045	嶺東科技大學	340301	企業管理學系	D 日	M 碩士	12	0	6	19 臺中市	2 技職
1045	嶺東科技大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	18	0	9	19 臺中市	2 技職
1045	嶺東科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	19	0	13	19 臺中市	2 技職
1045	嶺東科技大學	340701	財政學系	D 日	M 碩士	18	0	2	19 臺中市	2 技職
1045	嶺東科技大學	340802	行銷(與)流通管理系	D 日	M 碩士	11	0	12	19 臺中市	2 技職
1045	嶺東科技大學	380201	財經法律學系	D 日	M 碩士	28	5	7	19 臺中市	2 技職
1045	嶺東科技大學	480101	資訊科技學系	D 日	M 碩士	24	0	6	19 臺中市	2 技職
1045	嶺東科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	15	0	8	19 臺中市	2 技職
1045	嶺東科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	M 碩士	21	0	6	19 臺中市	2 技職
1046	中國科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	23	0	6	30 臺北市	2 技職
1046	中國科技大學	230401	室內設計學系	D 日	M 碩士	28	0	4	30 臺北市	2 技職
1046	中國科技大學	340301	企業管理學系	D 日	M 碩士	44	0	23	30 臺北市	2 技職
1046	中國科技大學	520323	土木與防災設計系	D 日	M 碩士	16	0	6	30 臺北市	2 技職
1046	中國科技大學	580101	建築(工程)學系	D 日	M 碩士	29	0	9	30 臺北市	2 技職
1047	中臺科技大學	340905	(醫療暨)健康產業管理學系	D 日	M 碩士	25	0	14	19 臺中市	2 技職
1047	中臺科技大學	349929	文教事業經營研究所	D 日	M 碩士	23	8	7	19 臺中市	2 技職
1047	中臺科技大學	349988	商管類產業研發專班	D 日	M 碩士	0	0	1	19 臺中市	2 技職
1047	中臺科技大學	420302	(自然)生物科技學系	D 日	M 碩士	6	0	3	19 臺中市	2 技職
1047	中臺科技大學	520905	環境與安全(衛生)工程學系	D 日	M 碩士	13	0	9	19 臺中市	2 技職
1047	中臺科技大學	521122	生物科技暨醫學工程研究所	D 日	M 碩士	9	5	0	19 臺中市	2 技職
1047	中臺科技大學	521308	醫學工程暨材料研究所	D 日	M 碩士	7	0	7	19 臺中市	2 技職
1047	中臺科技大學	620602	食品科技學系	D 日	M 碩士	14	0	6	19 臺中市	2 技職
1047	中臺科技大學	720312	藥物科技研究所	D 日	M 碩士	0	0	3	19 臺中市	2 技職
1047	中臺科技大學	720601	護理學系	D 日	M 碩士	33	0	6	19 臺中市	2 技職
1047	中臺科技大學	720708	醫學檢驗(暨)生物技術學系	D 日	M 碩士	9	0	7	19 臺中市	2 技職
1047	中臺科技大學	720712	(生物)醫學影像暨放射科學學系	D 日	M 碩士	16	0	5	19 臺中市	2 技職
1047	中臺科技大學	720803	牙體技術(暨材料)系	D 日	M 碩士	10	0	1	19 臺中市	2 技職
1048	亞洲大學	220301	外國語文學系	D 日	M 碩士	19	0	6	06 臺中市	1 一般
1048	亞洲大學	230201	視覺(傳達)設計學系	D 日	M 碩士	29	0	4	06 臺中市	1 一般
1048	亞洲大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	26	0	6	06 臺中市	1 一般
1048	亞洲大學	230309	創意商品設計學系	D 日	M 碩士	28	0	6	06 臺中市	1 一般
1048	亞洲大學	310501	(應用)心理學系	D 日	M 碩士	110	0	16	06 臺中市	1 一般
1048	亞洲大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	12	0	11	06 臺中市	1 一般
1048	亞洲大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	16	0	4	06 臺中市	1 一般
1048	亞洲大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	74	0	12	06 臺中市	1 一般
1048	亞洲大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	0	0	13	06 臺中市	1 一般
1048	亞洲大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	15	0	13	06 臺中市	1 一般
1048	亞洲大學	340905	(醫療暨)健康產業管理學系	D 日	M 碩士	39	0	20	06 臺中市	1 一般
1048	亞洲大學	380201	財經法律學系	D 日	M 碩士	28	0	2	06 臺中市	1 一般
1048	亞洲大學	420302	(自然)生物科技學系	D 日	M 碩士	24	0	6	06 臺中市	1 一般
1048	亞洲大學	480533	行動商務與多媒體應用學系	D 日	M 碩士	23	0	8	06 臺中市	1 一般
1048	亞洲大學	520114	資訊工程學系	D 日	M 碩士	38	0	16	06 臺中市	1 一般
1048	亞洲大學	520126	(光電與)通訊(工程)學系	D 日	M 碩士	10	0	3	06 臺中市	1 一般
1048	亞洲大學	521119	生物資訊與醫學工程學系	D 日	M 碩士	13	0	2	06 臺中市	1 一般
1048	亞洲大學	620616	保健營養生技學系	D 日	M 碩士	29	0	6	06 臺中市	1 一般
1048	亞洲大學	760301	(社會政策與)社會工作學系	D 日	M 碩士	48	0	9	06 臺中市	1 一般
1048	亞洲大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	M 碩士	47	0	24	06 臺中市	1 一般
1049	開南大學	220204	(應用)華語(文)學系	D 日	M 碩士	12	0	0	03 桃園市	1 一般
1049	開南大學	220312	應用英語學系	D 日	M 碩士	21	0	2	03 桃園市	1 一般
1049	開南大學	220321	應用日語學系	D 日	M 碩士	26	0	1	03 桃園市	1 一般
1049	開南大學	310808	公共事務(管理)學系	D 日	M 碩士	10	0	7	03 桃園市	1 一般
1049	開南大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	1	0	1	03 桃園市	1 一般
1049	開南大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	0	0	7	03 桃園市	1 一般
1049	開南大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	15	0	7	03 桃園市	1 一般
1049	開南大學	340321	企業與創業管理學系	D 日	M 碩士	3	0	5	03 桃園市	1 一般
1049	開南大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	2	0	4	03 桃園市	1 一般
1049	開南大學	349982	多媒體與行動商務學系	D 日	M 碩士	2	0	1	03 桃園市	1 一般
1049	開南大學	349998	商學院(不分系)	D 日	M 碩士	24	0	0	03 桃園市	1 一般
1049	開南大學	380101	法律學系	D 日	M 碩士	33	0	5	03 桃園市	1 一般
1049	開南大學	480109	資訊管理(技術)學系	D 日	M 碩士	1	0	0	03 桃園市	1 一般
1049	開南大學	520199	資訊(電機)學院(不分系)	D 日	M 碩士	23	0	12	03 桃園市	1 一般
1049	開南大學	810205	觀光與餐飲旅館學系	D 日	M 碩士	8	0	3	03 桃園市	1 一般
1049	開南大學	810299	觀光(運輸)學院(不分系)	D 日	M 碩士	39	0	19	03 桃園市	1 一般
1049	開南大學	840108	物流與航運管理學系	D 日	M 碩士	0	0	2	03 桃園市	1 一般
1049	開南大學	840203	空運管理學系	D 日	M 碩士	6	0	0	03 桃園市	1 一般
1050	佛光大學	210701	藝術學系	D 日	M 碩士	4	0	17	02 宜蘭縣	1 一般
1050	佛光大學	220213	中國文學與應用學系	D 日	M 碩士	14	0	3	02 宜蘭縣	1 一般
1050	佛光大學	220301	外國語文學系	D 日	M 碩士	5	0	4	02 宜蘭縣	1 一般
1050	佛光大學	220801	宗教學系	D 日	M 碩士	26	5	0	02 宜蘭縣	1 一般
